design_id,design_group,method,order,taps,ap_target_db,stop_weight,weight_scale,ap_db,ast_db,coeff_csv
baseline_order100__firpm__w460.516__ap0.050,baseline_order100,firpm,100,101,0.05,460.515746928907,16,5.11815253984978,64.0357802343342,"0.0012539045142085706,0.0031942671399130154,0.00643751581184039048,0.0107563375916587389,0.0155418468432895335,0.0197537080290072914,0.0221125040467129476,0.0214529588497844488,0.0171391089418317655,0.00940487442123727653,-0.000523260540370160186,-0.0106218342465033422,-0.0185674540905957537,-0.0224220274426314807,-0.0212876765915641503,-0.0156919016953609783,-0.00753133110190427196,0.000460890246223041779,0.00558588580456178662,0.00610763046342318542,0.00190584176730137708,-0.00541330880284176478,-0.0130332583995928716,-0.0179270789834896881,-0.0180022344804025361,-0.012962221908786261,-0.00453211552432543439,0.00409076874475698248,0.00940773233737733118,0.0090019628665993813,0.00260543714868547533,-0.00760150458183307415,-0.0176479817297513081,-0.0232164591139001099,-0.0213769963434881638,-0.0119498577398886256,0.00208284499926719019,0.0153853100198830563,0.0221183786132197191,0.0182375913800478726,0.00341208029454406238,-0.018202243813103678,-0.0387533226709959322,-0.0489298918826567633,-0.0409978110158598294,-0.011648219022462979,0.0363366079487628182,0.0942552097750908591,0.149563329755519198,0.189285233452885615,0.203721261948107829,0.189285233452885615,0.149563329755519198,0.0942552097750908591,0.0363366079487628182,-0.011648219022462979,-0.0409978110158598294,-0.0489298918826567633,-0.0387533226709959322,-0.018202243813103678,0.00341208029454406238,0.0182375913800478726,0.0221183786132197191,0.0153853100198830563,0.00208284499926719019,-0.0119498577398886256,-0.0213769963434881638,-0.0232164591139001099,-0.0176479817297513081,-0.00760150458183307415,0.00260543714868547533,0.0090019628665993813,0.00940773233737733118,0.00409076874475698248,-0.00453211552432543439,-0.012962221908786261,-0.0180022344804025361,-0.0179270789834896881,-0.0130332583995928716,-0.00541330880284176478,0.00190584176730137708,0.00610763046342318542,0.00558588580456178662,0.000460890246223041779,-0.00753133110190427196,-0.0156919016953609783,-0.0212876765915641503,-0.0224220274426314807,-0.0185674540905957537,-0.0106218342465033422,-0.000523260540370160186,0.00940487442123727653,0.0171391089418317655,0.0214529588497844488,0.0221125040467129476,0.0197537080290072914,0.0155418468432895335,0.0107563375916587389,0.00643751581184039048,0.0031942671399130154,0.0012539045142085706"
baseline_order100__firpm__w14.391__ap0.100,baseline_order100,firpm,100,101,0.1,14.3909978740548,0.25,1.41864254575004,44.928641518196,"0.000354630115485695156,-0.0051806192869710806,-0.00677380365979329043,-0.00913838515260184669,-0.0103082177120021063,-0.00955660887374618594,-0.00678281825100938117,-0.00258704542099482846,0.00183714651383414256,0.00508725258468234898,0.00606815369209694894,0.00445233258676439904,0.000883198353197759095,-0.00319455839897204216,-0.00606327480927287485,-0.00641344833650937286,-0.00392617296451360735,0.000517085681339071669,0.00511195953495732509,0.0078358020921038881,0.00730574928771676822,0.00344709597575993797,-0.00235061687531475973,-0.00769641325382010907,-0.0101558765299211463,-0.00831843335422326711,-0.00253177270100420938,0.00506320607367380555,0.0112731655324536037,0.0131453289297064225,0.00929935567876569343,0.000734185553087250849,-0.00931959486484964898,-0.0165343168817637422,-0.0172475147888110532,-0.0101570484217686705,0.00276439387932052652,0.0166345197101985011,0.0253162468794142122,0.0238629605510087793,0.0108378806461035485,-0.0104214766777930533,-0.0322388214868349482,-0.0447541392578313449,-0.0392071354305520009,-0.0112468797819199745,0.0369426723402532312,0.0965677892489760076,0.154317436021196186,0.196130528098159423,0.211389883560001629,0.196130528098159423,0.154317436021196186,0.0965677892489760076,0.0369426723402532312,-0.0112468797819199745,-0.0392071354305520009,-0.0447541392578313449,-0.0322388214868349482,-0.0104214766777930533,0.0108378806461035485,0.0238629605510087793,0.0253162468794142122,0.0166345197101985011,0.00276439387932052652,-0.0101570484217686705,-0.0172475147888110532,-0.0165343168817637422,-0.00931959486484964898,0.000734185553087250849,0.00929935567876569343,0.0131453289297064225,0.0112731655324536037,0.00506320607367380555,-0.00253177270100420938,-0.00831843335422326711,-0.0101558765299211463,-0.00769641325382010907,-0.00235061687531475973,0.00344709597575993797,0.00730574928771676822,0.0078358020921038881,0.00511195953495732509,0.000517085681339071669,-0.00392617296451360735,-0.00641344833650937286,-0.00606327480927287485,-0.00319455839897204216,0.000883198353197759095,0.00445233258676439904,0.00606815369209694894,0.00508725258468234898,0.00183714651383414256,-0.00258704542099482846,-0.00678281825100938117,-0.00955660887374618594,-0.0103082177120021063,-0.00913838515260184669,-0.00677380365979329043,-0.0051806192869710806,0.000354630115485695156"
baseline_order100__firpm__w28.782__ap0.100,baseline_order100,firpm,100,101,0.1,28.7819957481096,0.5,1.79881162055781,48.8220486215152,"-0.00408121218428883145,-0.00607464462284589262,-0.00886145985432187748,-0.0107667280251785274,-0.0109465344797321611,-0.00894916364531026486,-0.00496738693009927089,0.000102581244942034577,0.00487692684026865171,0.00792211188903647889,0.00829347682414140891,0.00593149578462178351,0.00176670610318065829,-0.00255800616843970038,-0.00527226448388765177,-0.00518958441116545901,-0.00220591143979780805,0.00256342348840049193,0.00716783517834611132,0.00958787010673357171,0.00857818757681724602,0.00428122662991792507,-0.00172234642865441343,-0.0069554149125630009,-0.00904129069976783786,-0.00674241556819801541,-0.000618867218050990725,0.00702699716822388805,0.0129690986694147286,0.0143653933040983426,0.0100421013403512727,0.00120549210969442635,-0.00879408662996230758,-0.0156547943530961492,-0.0158670649473315641,-0.00835281672064253078,0.0047236617538401705,0.0184028971927558994,0.0266259735985820284,0.0246395178492593257,0.0112357687485298788,-0.0100838629259226015,-0.0316131961537758702,-0.0436177798583931367,-0.0375622807142546311,-0.00931625758429428102,0.0388169697799862004,0.0980604434707909312,0.155275375927928255,0.196635566405466977,0.211712863028641035,0.196635566405466977,0.155275375927928255,0.0980604434707909312,0.0388169697799862004,-0.00931625758429428102,-0.0375622807142546311,-0.0436177798583931367,-0.0316131961537758702,-0.0100838629259226015,0.0112357687485298788,0.0246395178492593257,0.0266259735985820284,0.0184028971927558994,0.0047236617538401705,-0.00835281672064253078,-0.0158670649473315641,-0.0156547943530961492,-0.00879408662996230758,0.00120549210969442635,0.0100421013403512727,0.0143653933040983426,0.0129690986694147286,0.00702699716822388805,-0.000618867218050990725,-0.00674241556819801541,-0.00904129069976783786,-0.0069554149125630009,-0.00172234642865441343,0.00428122662991792507,0.00857818757681724602,0.00958787010673357171,0.00716783517834611132,0.00256342348840049193,-0.00220591143979780805,-0.00518958441116545901,-0.00527226448388765177,-0.00255800616843970038,0.00176670610318065829,0.00593149578462178351,0.00829347682414140891,0.00792211188903647889,0.00487692684026865171,0.000102581244942034577,-0.00496738693009927089,-0.00894916364531026486,-0.0109465344797321611,-0.0107667280251785274,-0.00886145985432187748,-0.00607464462284589262,-0.00408121218428883145"
baseline_order100__firpm__w57.564__ap0.100,baseline_order100,firpm,100,101,0.1,57.5639914962191,1,2.52499370358962,51.8069519242559,"-0.00245327486859237649,-0.00283087694615469015,-0.00319955863424212575,-0.00230064945728386148,0.000257299924379330138,0.00438705142084223031,0.00940227384355873767,0.0141061086330672471,0.0171157016657579319,0.0173215492443379339,0.0143403045310444167,0.00876587382915999629,0.00209679832081808779,-0.00370292653812134354,-0.00686086725014661489,-0.00645930331443625352,-0.00283633703898752585,0.00245286025290283091,0.00717932317685472318,0.0092627317740677801,0.00762293637559306996,0.00268417687221998887,-0.00370313475402401929,-0.00891910065408568244,-0.010629236074455135,-0.00779124190709699471,-0.00122391852894212605,0.00656881439024281991,0.0122995285789414474,0.0132302674623418371,0.0084055662820350114,-0.000737290557950420061,-0.0107066276924445685,-0.017209178317318722,-0.0168946192024286013,-0.00891745129792178605,0.00435163166908508845,0.017867160441486063,0.0256439882351015731,0.023126192694001721,0.009345180911011804,-0.012028339640933472,-0.0332588676962861998,-0.0447391253409233358,-0.0381611405116312197,-0.00962291518300836118,0.0384423413116103813,0.0972859152920678982,0.153940963954964039,0.19482497926413439,0.209716495341243037,0.19482497926413439,0.153940963954964039,0.0972859152920678982,0.0384423413116103813,-0.00962291518300836118,-0.0381611405116312197,-0.0447391253409233358,-0.0332588676962861998,-0.012028339640933472,0.009345180911011804,0.023126192694001721,0.0256439882351015731,0.017867160441486063,0.00435163166908508845,-0.00891745129792178605,-0.0168946192024286013,-0.017209178317318722,-0.0107066276924445685,-0.000737290557950420061,0.0084055662820350114,0.0132302674623418371,0.0122995285789414474,0.00656881439024281991,-0.00122391852894212605,-0.00779124190709699471,-0.010629236074455135,-0.00891910065408568244,-0.00370313475402401929,0.00268417687221998887,0.00762293637559306996,0.0092627317740677801,0.00717932317685472318,0.00245286025290283091,-0.00283633703898752585,-0.00645930331443625352,-0.00686086725014661489,-0.00370292653812134354,0.00209679832081808779,0.00876587382915999629,0.0143403045310444167,0.0173215492443379339,0.0171157016657579319,0.0141061086330672471,0.00940227384355873767,0.00438705142084223031,0.000257299924379330138,-0.00230064945728386148,-0.00319955863424212575,-0.00283087694615469015,-0.00245327486859237649"
baseline_order100__firpm__w115.128__ap0.100,baseline_order100,firpm,100,101,0.1,115.127982992438,2,3.36887714839495,55.5276067365009,"-0.00117695132120073905,-0.000385770865252366244,0.000853157385823481999,0.00345394149751163896,0.00740675878605796725,0.0122057801485138499,0.0168541375745580937,0.0200678650969370424,0.0206548253484582153,0.017953511311235789,0.012179001109056356,0.00451192014076821826,-0.00314693680765259446,-0.0087284156184016231,-0.0106800603300518104,-0.00855256159626130615,-0.00324530263077749126,0.00321805418850868276,0.00836172919111015898,0.0101490677297870827,0.0077790833975849398,0.00206390450789365083,-0.00479323052622435044,-0.0100031615866607321,-0.0112732691284322777,-0.00778786664848043781,-0.000662106439123774215,0.00736595461829119696,0.0129291616748819244,0.0133913637208236697,0.00802492247057363071,-0.00148137855370250311,-0.0114745902587865094,-0.0176563157841900763,-0.0168263502517041544,-0.0083741010965315138,0.00511663498129884698,0.0185041988738329499,0.0258625710284281704,0.0228273079476364361,0.00866108251250421839,-0.0127920783595004747,-0.0337608656153883593,-0.044753237755947535,-0.037677499572891418,-0.00885159909827310486,0.0391641805285537423,0.0976415144155760029,0.153776072117302709,0.194214014974781357,0.208931210881270951,0.194214014974781357,0.153776072117302709,0.0976415144155760029,0.0391641805285537423,-0.00885159909827310486,-0.037677499572891418,-0.044753237755947535,-0.0337608656153883593,-0.0127920783595004747,0.00866108251250421839,0.0228273079476364361,0.0258625710284281704,0.0185041988738329499,0.00511663498129884698,-0.0083741010965315138,-0.0168263502517041544,-0.0176563157841900763,-0.0114745902587865094,-0.00148137855370250311,0.00802492247057363071,0.0133913637208236697,0.0129291616748819244,0.00736595461829119696,-0.000662106439123774215,-0.00778786664848043781,-0.0112732691284322777,-0.0100031615866607321,-0.00479323052622435044,0.00206390450789365083,0.0077790833975849398,0.0101490677297870827,0.00836172919111015898,0.00321805418850868276,-0.00324530263077749126,-0.00855256159626130615,-0.0106800603300518104,-0.0087284156184016231,-0.00314693680765259446,0.00451192014076821826,0.012179001109056356,0.017953511311235789,0.0206548253484582153,0.0200678650969370424,0.0168541375745580937,0.0122057801485138499,0.00740675878605796725,0.00345394149751163896,0.000853157385823481999,-0.000385770865252366244,-0.00117695132120073905"
baseline_order100__firpm__w230.256__ap0.100,baseline_order100,firpm,100,101,0.1,230.255965984877,4,4.20964593083087,59.6989142302941,"-4.37269785989364648e-05,0.00175463573041168214,0.00419388547147075443,0.00811018946918547722,0.0130521520140581913,0.0181964951426629683,0.0223366517046684684,0.0241724211304194248,0.0227252711353570294,0.017744642494181135,0.00994834411421185137,0.000969862091923900395,-0.00702475081108336775,-0.0119685615814989783,-0.0125805321132454705,-0.0088652104375846752,-0.00221202068103956229,0.00498835299252734041,0.0101222800350536605,0.0112747507502795122,0.0079642124368508229,0.00139137074230794629,-0.00593030985979349067,-0.011080642327754027,-0.0118535099708707587,-0.00768310317128076316,1.66728542608323426e-05,0.00827649642993344946,0.0136619165437093879,0.0136432878408620385,0.00772184209491674246,-0.00216944241664592712,-0.012217995991725664,-0.018119485811887083,-0.0168131415073200438,-0.00790775719118553058,0.00581118159977214548,0.0191047570846496033,0.0260981166945974917,0.0225936277090544001,0.00806609430420134055,-0.0134799392999107506,-0.0342356676007887634,-0.0448060973242484853,-0.0372906102798482506,-0.00820272125687388637,0.0397806543636240323,0.0979479590327153871,0.153633398436858332,0.193685198254618607,0.20825096393187506,0.193685198254618607,0.153633398436858332,0.0979479590327153871,0.0397806543636240323,-0.00820272125687388637,-0.0372906102798482506,-0.0448060973242484853,-0.0342356676007887634,-0.0134799392999107506,0.00806609430420134055,0.0225936277090544001,0.0260981166945974917,0.0191047570846496033,0.00581118159977214548,-0.00790775719118553058,-0.0168131415073200438,-0.018119485811887083,-0.012217995991725664,-0.00216944241664592712,0.00772184209491674246,0.0136432878408620385,0.0136619165437093879,0.00827649642993344946,1.66728542608323426e-05,-0.00768310317128076316,-0.0118535099708707587,-0.011080642327754027,-0.00593030985979349067,0.00139137074230794629,0.0079642124368508229,0.0112747507502795122,0.0101222800350536605,0.00498835299252734041,-0.00221202068103956229,-0.0088652104375846752,-0.0125805321132454705,-0.0119685615814989783,-0.00702475081108336775,0.000969862091923900395,0.00994834411421185137,0.017744642494181135,0.0227252711353570294,0.0241724211304194248,0.0223366517046684684,0.0181964951426629683,0.0130521520140581913,0.00811018946918547722,0.00419388547147075443,0.00175463573041168214,-4.37269785989364648e-05"
baseline_order100__firpm__w460.512__ap0.100,baseline_order100,firpm,100,101,0.1,460.511931969753,8,5.11813713422799,64.0357383111153,"0.00125391266257326539,0.00319429207786948392,0.00643757337142687389,0.0107564482146423682,0.0155420334851555444,0.0197539923216558527,0.022112901492267991,0.0214534741585387552,0.0171397330019863944,0.00940558382173723069,-0.000522500842875766973,-0.0106210653994200446,-0.0185667162028957458,-0.0224213525352548494,-0.0212870834874872884,-0.0156913941405417146,-0.0075308995735057626,0.000461263652234863454,0.005586221049346622,0.00610794365538248289,0.00190614132106634829,-0.00541302292881809359,-0.0130329925397081065,-0.0179268417328050031,-0.0180020324062110208,-0.0129620565527955624,-0.00453198262770169655,0.00409087768624547422,0.00940782701724253954,0.00900205091072703995,0.00260552189678528705,-0.00760142442528946756,-0.0176479106224568458,-0.0232164021150333445,-0.0213769565271871576,-0.0119498346316581697,0.00208285540180837498,0.0153853137425470667,0.0221183814535575382,0.0182375969229848084,0.00341208895055297636,-0.0182022343928460242,-0.0387533160681635194,-0.0489298910219865407,-0.0409978167220880693,-0.0116482296455301514,0.0363365957268902834,0.0942551993989858561,0.149563323251872882,0.189285230619189754,0.203721260601679333,0.189285230619189754,0.149563323251872882,0.0942551993989858561,0.0363365957268902834,-0.0116482296455301514,-0.0409978167220880693,-0.0489298910219865407,-0.0387533160681635194,-0.0182022343928460242,0.00341208895055297636,0.0182375969229848084,0.0221183814535575382,0.0153853137425470667,0.00208285540180837498,-0.0119498346316581697,-0.0213769565271871576,-0.0232164021150333445,-0.0176479106224568458,-0.00760142442528946756,0.00260552189678528705,0.00900205091072703995,0.00940782701724253954,0.00409087768624547422,-0.00453198262770169655,-0.0129620565527955624,-0.0180020324062110208,-0.0179268417328050031,-0.0130329925397081065,-0.00541302292881809359,0.00190614132106634829,0.00610794365538248289,0.005586221049346622,0.000461263652234863454,-0.0075308995735057626,-0.0156913941405417146,-0.0212870834874872884,-0.0224213525352548494,-0.0185667162028957458,-0.0106210653994200446,-0.000522500842875766973,0.00940558382173723069,0.0171397330019863944,0.0214534741585387552,0.022112901492267991,0.0197539923216558527,0.0155420334851555444,0.0107564482146423682,0.00643757337142687389,0.00319429207786948392,0.00125391266257326539"
baseline_order100__firpm__w921.024__ap0.100,baseline_order100,firpm,100,101,0.1,921.023863939506,16,6.73357454618559,67.7068412683568,"0.000697026021015093315,0.00154563554305787543,0.0027364264330885478,0.00384528485065585525,0.00424742075603147442,0.00317078957986176519,-7.85325707355311416e-05,-0.00582037408346585024,-0.0137372085296985254,-0.0227464070695577586,-0.03110764789700661,-0.0367878312214766495,-0.0380186034656876323,-0.0338950909729701655,-0.0248071761920467988,-0.0125265111433617935,0.000147717063284806332,0.0101282293299709714,0.0149660069272991164,0.0136659866925319291,0.00709396349079625,-0.00220953906215249143,-0.0108039411092821381,-0.015489304615100348,-0.0144368257680934173,-0.00789870534810419543,0.00179554355335784536,0.0110086378277427805,0.0161039974475002332,0.0148425573043495188,0.00734657974534928988,-0.00377198780848473367,-0.014238761166750236,-0.0196635836064406495,-0.0172770139923599693,-0.00720311323189426131,0.00726705808687050543,0.0206108799950080052,0.0269906901355295159,0.0225337010038310671,0.00716278713275903412,-0.0147471060390097393,-0.035252276357699161,-0.0451085229360367115,-0.0367667393789330998,-0.00713037917370964655,0.0408768349891205501,0.0985449205617462826,0.15345295454427213,0.192818705501346721,0.207113534241138625,0.192818705501346721,0.15345295454427213,0.0985449205617462826,0.0408768349891205501,-0.00713037917370964655,-0.0367667393789330998,-0.0451085229360367115,-0.035252276357699161,-0.0147471060390097393,0.00716278713275903412,0.0225337010038310671,0.0269906901355295159,0.0206108799950080052,0.00726705808687050543,-0.00720311323189426131,-0.0172770139923599693,-0.0196635836064406495,-0.014238761166750236,-0.00377198780848473367,0.00734657974534928988,0.0148425573043495188,0.0161039974475002332,0.0110086378277427805,0.00179554355335784536,-0.00789870534810419543,-0.0144368257680934173,-0.015489304615100348,-0.0108039411092821381,-0.00220953906215249143,0.00709396349079625,0.0136659866925319291,0.0149660069272991164,0.0101282293299709714,0.000147717063284806332,-0.0125265111433617935,-0.0248071761920467988,-0.0338950909729701655,-0.0380186034656876323,-0.0367878312214766495,-0.03110764789700661,-0.0227464070695577586,-0.0137372085296985254,-0.00582037408346585024,-7.85325707355311416e-05,0.00317078957986176519,0.00424742075603147442,0.00384528485065585525,0.0027364264330885478,0.00154563554305787543,0.000697026021015093315"
baseline_order100__firls__w1.439__ap0.010,baseline_order100,firls,100,101,0.01,1.43911552416211,0.25,0.772855156170472,25.3616088868612,"0.00144353950535671587,0.0019485556587647869,0.00163925424769269766,0.000498903619876332315,-0.00108055143944760842,-0.00241944127607136763,-0.0028356765138003912,-0.00197873061324037314,-5.44552174821173095e-05,0.00218686684153941279,0.00372905227108909568,0.00373867441925700454,0.00199080841223318351,-0.000936881265759631075,-0.00382705261199092371,-0.00531303649016800789,-0.00450627499363221926,-0.00148029776259392463,0.00263705062380158346,0.00605710771791540762,0.00708574213750327257,0.00493073409332093083,0.000188716409199828577,-0.00525627612108402892,-0.00894836713667786741,-0.00893229134743447721,-0.00472861837063174965,0.00225232298836176587,0.00911906314664200773,0.01264480583383399,0.0107169036671752749,0.00346485285172270108,-0.00648913301091218891,-0.0148849574379715816,-0.0175441559202838722,-0.0122966524617575818,-0.000282140115974936474,0.0140374160160732283,0.0243410334357110278,0.0249633981393338825,0.0135374602085077036,-0.00732440111218341048,-0.0301318590895466934,-0.044591490865071047,-0.0410791829532869759,-0.0143298707117045857,0.0340252746790852059,0.0951170205685088616,0.154987945563193452,0.198631354500541035,0.214602304045881015,0.198631354500541035,0.154987945563193452,0.0951170205685088616,0.0340252746790852059,-0.0143298707117045857,-0.0410791829532869759,-0.044591490865071047,-0.0301318590895466934,-0.00732440111218341048,0.0135374602085077036,0.0249633981393338825,0.0243410334357110278,0.0140374160160732283,-0.000282140115974936474,-0.0122966524617575818,-0.0175441559202838722,-0.0148849574379715816,-0.00648913301091218891,0.00346485285172270108,0.0107169036671752749,0.01264480583383399,0.00911906314664200773,0.00225232298836176587,-0.00472861837063174965,-0.00893229134743447721,-0.00894836713667786741,-0.00525627612108402892,0.000188716409199828577,0.00493073409332093083,0.00708574213750327257,0.00605710771791540762,0.00263705062380158346,-0.00148029776259392463,-0.00450627499363221926,-0.00531303649016800789,-0.00382705261199092371,-0.000936881265759631075,0.00199080841223318351,0.00373867441925700454,0.00372905227108909568,0.00218686684153941279,-5.44552174821173095e-05,-0.00197873061324037314,-0.0028356765138003912,-0.00241944127607136763,-0.00108055143944760842,0.000498903619876332315,0.00163925424769269766,0.0019485556587647869,0.00144353950535671587"
baseline_order100__firls__w2.878__ap0.010,baseline_order100,firls,100,101,0.01,2.87823104832422,0.5,0.888402944289776,26.5050391950302,"0.00150689861541484409,0.00179756247356886744,0.00131711280128679717,0.000114412390680126421,-0.00138978961878588516,-0.00253925203479182706,-0.00272229821205748936,-0.00168006086547192279,0.000305557578475059116,0.00245663811821690038,0.00379191345353010589,0.00356344757430834824,0.00164789864268764449,-0.00130256328700788888,-0.0040565321043218262,-0.00530210316373430635,-0.00425285214955398866,-0.00108866228281913422,0.00299870478231803374,0.00622873078823934622,0.00698627942142636665,0.00459633137693799248,-0.000239751599460806422,-0.00559244810129979914,-0.0090415493817935684,-0.00873512239280692382,-0.00432078157507020943,0.00269610126120495026,0.00940399236253301567,0.0126417589444008452,0.0104210531538887017,0.00300052077627391538,-0.006920770122651629,-0.0150932967572000969,-0.0174336155334986927,-0.011910591972480275,0.000213968267281439449,0.0144271325178836011,0.0244517283947813316,0.0247430033143949887,0.0130789406713057426,-0.00782235566509902405,-0.0304512649010623832,-0.0445908790092164192,-0.0407565051437628681,-0.0138244185404351079,0.0344932346367278486,0.0953426323910973317,0.15487181786916826,0.198223528788459308,0.214080605589421852,0.198223528788459308,0.15487181786916826,0.0953426323910973317,0.0344932346367278486,-0.0138244185404351079,-0.0407565051437628681,-0.0445908790092164192,-0.0304512649010623832,-0.00782235566509902405,0.0130789406713057426,0.0247430033143949887,0.0244517283947813316,0.0144271325178836011,0.000213968267281439449,-0.011910591972480275,-0.0174336155334986927,-0.0150932967572000969,-0.006920770122651629,0.00300052077627391538,0.0104210531538887017,0.0126417589444008452,0.00940399236253301567,0.00269610126120495026,-0.00432078157507020943,-0.00873512239280692382,-0.0090415493817935684,-0.00559244810129979914,-0.000239751599460806422,0.00459633137693799248,0.00698627942142636665,0.00622873078823934622,0.00299870478231803374,-0.00108866228281913422,-0.00425285214955398866,-0.00530210316373430635,-0.0040565321043218262,-0.00130256328700788888,0.00164789864268764449,0.00356344757430834824,0.00379191345353010589,0.00245663811821690038,0.000305557578475059116,-0.00168006086547192279,-0.00272229821205748936,-0.00253925203479182706,-0.00138978961878588516,0.000114412390680126421,0.00131711280128679717,0.00179756247356886744,0.00150689861541484409"
baseline_order100__firls__w5.756__ap0.010,baseline_order100,firls,100,101,0.01,5.75646209664843,1,1.05961536534378,27.6947107404181,"0.00133087990215950648,0.00141204735516281413,0.000801076147377091175,-0.000392001267904338202,-0.00173258322627738376,-0.00260990623465881533,-0.00250501153263950251,-0.00126534005010975597,0.000750037366617391232,0.0027492150407630732,0.00380992994983102556,0.00329566989629795099,0.00120274744026586142,-0.00173895531198476586,-0.00429699878088307154,-0.00523848422348897023,-0.00390496792260907472,-0.000599721925931076278,0.00342035559342112466,0.00639813449664190185,0.00682307790444103193,0.00416287212118999096,-0.000761546297968256178,-0.0059772579588956553,-0.00911805474948687578,-0.00846244098241029016,-0.0038097247808971434,0.00322782149004950669,0.00972463066412581831,0.0126068055482058232,0.0100385154609863372,0.00243063779301921955,-0.00743270084815511687,-0.0153228060497827435,-0.0172758171605743235,-0.0114282010909115325,0.000815387053882558888,0.0148870144844242599,0.0245678041210193113,0.0244605956672609044,0.012516687371402116,-0.00842245072968324064,-0.030828378742028175,-0.0445791805986607975,-0.0403583682488979009,-0.0132105816620120969,0.035057161634156786,0.0956115608458447674,0.15472813598511867,0.19772875076092733,0.213448936951965262,0.19772875076092733,0.15472813598511867,0.0956115608458447674,0.035057161634156786,-0.0132105816620120969,-0.0403583682488979009,-0.0445791805986607975,-0.030828378742028175,-0.00842245072968324064,0.012516687371402116,0.0244605956672609044,0.0245678041210193113,0.0148870144844242599,0.000815387053882558888,-0.0114282010909115325,-0.0172758171605743235,-0.0153228060497827435,-0.00743270084815511687,0.00243063779301921955,0.0100385154609863372,0.0126068055482058232,0.00972463066412581831,0.00322782149004950669,-0.0038097247808971434,-0.00846244098241029016,-0.00911805474948687578,-0.0059772579588956553,-0.000761546297968256178,0.00416287212118999096,0.00682307790444103193,0.00639813449664190185,0.00342035559342112466,-0.000599721925931076278,-0.00390496792260907472,-0.00523848422348897023,-0.00429699878088307154,-0.00173895531198476586,0.00120274744026586142,0.00329566989629795099,0.00380992994983102556,0.0027492150407630732,0.000750037366617391232,-0.00126534005010975597,-0.00250501153263950251,-0.00260990623465881533,-0.00173258322627738376,-0.000392001267904338202,0.000801076147377091175,0.00141204735516281413,0.00133087990215950648"
baseline_order100__firls__w11.513__ap0.010,baseline_order100,firls,100,101,0.01,11.5129241932969,2,1.30617477978009,29.1895505928571,"0.000956089707285176309,0.000801403360214942521,7.12382127436073152e-05,-0.00105756444328068537,-0.0021456140070841602,-0.00265059869304623595,-0.00217630514714786455,-0.000702758929530434119,0.00132188424050537837,0.00310004772966810966,0.00379519373341507312,0.00291790860259762055,0.000615062943370789242,-0.00229217683175585423,-0.00458016751032722883,-0.00512492666989565818,-0.00343419428164772359,3.45483314599504581e-05,0.00394893416706275542,0.00659026403788512231,0.00658731708852598134,0.00359065701984336754,-0.0014305157992336036,-0.00645517242499796078,-0.00919294003356469283,-0.00809240760146172182,-0.00314545582861482141,0.00390412507385291298,0.0101192732247201642,0.0125424699140097486,0.00953413637307824746,0.00169717732140880172,-0.00808054623298750004,-0.015601998386154451,-0.0170590476009149505,-0.010802052849333308,0.00158482211100402504,0.0154675224417242275,0.0247049894365535296,0.0240897816129236469,0.0117933619205136102,-0.00918796853599847252,-0.0313045461115003185,-0.0445573774786945376,-0.0398446620296287052,-0.0124245806532973634,0.0357765282316883579,0.0959527648497269375,0.15454250413450818,0.197095512234802511,0.212641285559393572,0.197095512234802511,0.15454250413450818,0.0959527648497269375,0.0357765282316883579,-0.0124245806532973634,-0.0398446620296287052,-0.0445573774786945376,-0.0313045461115003185,-0.00918796853599847252,0.0117933619205136102,0.0240897816129236469,0.0247049894365535296,0.0154675224417242275,0.00158482211100402504,-0.010802052849333308,-0.0170590476009149505,-0.015601998386154451,-0.00808054623298750004,0.00169717732140880172,0.00953413637307824746,0.0125424699140097486,0.0101192732247201642,0.00390412507385291298,-0.00314545582861482141,-0.00809240760146172182,-0.00919294003356469283,-0.00645517242499796078,-0.0014305157992336036,0.00359065701984336754,0.00658731708852598134,0.00659026403788512231,0.00394893416706275542,3.45483314599504581e-05,-0.00343419428164772359,-0.00512492666989565818,-0.00458016751032722883,-0.00229217683175585423,0.000615062943370789242,0.00291790860259762055,0.00379519373341507312,0.00310004772966810966,0.00132188424050537837,-0.000702758929530434119,-0.00217630514714786455,-0.00265059869304623595,-0.0021456140070841602,-0.00105756444328068537,7.12382127436073152e-05,0.000801403360214942521,0.000956089707285176309"
